"","entrezgene_id","ensembl_gene_id","hgnc_symbol","ensembl_transcript_id"
"1910",54842,"ENSG00000151690","MFSD6","ENST00000412482"
"1911",27000,"ENSG00000105821","DNAJC2","ENST00000412522"
"1912",4528,"ENSG00000085760","MTIF2","ENST00000412530"
"1913",26032,"ENSG00000173705","SUSD5","ENST00000412539"
"1914",51661,"ENSG00000079150","FKBP7","ENST00000412612"
"1915",253143,"ENSG00000183530","PRR14L","ENST00000412743"
"1916",83992,"ENSG00000077063","CTTNBP2","ENST00000412853"
"1917",54880,"ENSG00000183337","BCOR","ENST00000412952"
"1918",113622,"ENSG00000153531","ADPRHL1","ENST00000413169"
"1919",7182,"ENSG00000177463","NR2C2","ENST00000413194"
"1920",774,"ENSG00000148408","CACNA1B","ENST00000413253"
"1921",1478,"ENSG00000101811","CSTF2","ENST00000413437"
"1922",54205,"ENSG00000172115","CYCS","ENST00000413447"
"1923",11158,"ENSG00000079974","RABL2B","ENST00000413505"
"1924",10301,"ENSG00000176124","DLEU1","ENST00000413510"
"1925",6491,"ENSG00000123473","STIL","ENST00000413565"
"1926",23097,"ENSG00000155111","CDK19","ENST00000413605"
"1927",1803,"ENSG00000197635","DPP4","ENST00000413651"
"1928",4524,"ENSG00000177000","MTHFR","ENST00000413656"
"1929",90,"ENSG00000115170","ACVR1","ENST00000413751"
"1930",1292,"ENSG00000142173","COL6A2","ENST00000413758"
"1931",4897,"ENSG00000091129","NRCAM","ENST00000413765"
"1932",494115,"ENSG00000213516","RBMXL1","ENST00000413769"
"1933",55732,"ENSG00000000460","FIRRM","ENST00000413811"
"1934",7008,"ENSG00000167074","TEF","ENST00000413942"
"1935",51232,"ENSG00000150938","CRIM1","ENST00000413985"
"1936",54978,"ENSG00000213699","SLC35F6","ENST00000414029"
"1937",9686,"ENSG00000144560","VGLL4","ENST00000414047"
"1938",58476,"ENSG00000078804","TP53INP2","ENST00000414082"
"1939",64393,"ENSG00000172667","ZMAT3","ENST00000414084"
"1940",56479,"ENSG00000185760","KCNQ5","ENST00000414165"
"1941",11182,"ENSG00000160326","SLC2A6","ENST00000414172"
"1942",23451,"ENSG00000115524","SF3B1","ENST00000414174"
"1943",64427,"ENSG00000115282","TTC31","ENST00000414247"
"1944",126070,"ENSG00000171295","ZNF440","ENST00000414255"
"1945",83872,"ENSG00000143341","HMCN1","ENST00000414277"
"1946",54891,"ENSG00000114933","INO80D","ENST00000414320"
"1947",51130,"ENSG00000115239","ASB3","ENST00000414369"
"1948",91663,"ENSG00000179820","MYADM","ENST00000414489"
"1949",401577,"ENSG00000291040","CD99P1","ENST00000414513"
"1950",11320,"ENSG00000071073","MGAT4A","ENST00000414521"
"1951",84938,"ENSG00000125703","ATG4C","ENST00000414558"
"1952",252839,"ENSG00000116857","TMEM9","ENST00000414605"
"1953",85444,"ENSG00000133739","LRRCC1","ENST00000414626"
"1954",100131193,"ENSG00000228544","CCDC183-AS1","ENST00000414656"
"1955",79230,"ENSG00000130544","ZNF557","ENST00000414706"
"1956",5194,"ENSG00000162928","PEX13","ENST00000414712"
"1957",25801,"ENSG00000115271","GCA","ENST00000414723"
"1958",9487,"ENSG00000108474","PIGL","ENST00000414755"
"1959",64951,"ENSG00000062582","MRPS24","ENST00000414932"
"1960",221078,"ENSG00000241058","NSUN6","ENST00000414939"
"1961",2023,"ENSG00000074800","ENO1","ENST00000414948"
"1962",23223,"ENSG00000052749","RRP12","ENST00000414986"
"1963",8692,"ENSG00000068001","HYAL2","ENST00000415028"
"1964",26175,"ENSG00000153485","LYSET","ENST00000415050"
"1965",347730,"ENSG00000162951","LRRTM1","ENST00000415098"
"1966",64098,"ENSG00000138964","PARVG","ENST00000415224"
"1967",57720,"ENSG00000148358","GPR107","ENST00000415344"
"1968",114794,"ENSG00000166897","ELFN2","ENST00000415408"
"1969",23295,"ENSG00000102858","MGRN1","ENST00000415496"
"1970",50640,"ENSG00000135241","PNPLA8","ENST00000415498"
"1971",54801,"ENSG00000147874","HAUS6","ENST00000415524"
"1972",100128071,"ENSG00000225828","FAM229A","ENST00000415596"
"1973",8449,"ENSG00000204560","DHX16","ENST00000415603"
"1974",101928596,"ENSG00000237707","","ENST00000415637"
"1975",5480,"ENSG00000168938","PPIC","ENST00000415659"
"1976",55760,"ENSG00000089876","DHX32","ENST00000415732"
"1977",56978,"ENSG00000152784","PRDM8","ENST00000415738"
"1978",5510,"ENSG00000115685","PPP1R7","ENST00000415769"
"1979",25816,"ENSG00000145779","TNFAIP8","ENST00000415806"
"1980",80006,"ENSG00000113597","TRAPPC13","ENST00000415825"
"1981",5395,"ENSG00000122512","PMS2","ENST00000415839"
"1982",64343,"ENSG00000163512","AZI2","ENST00000415852"
"1983",401024,"ENSG00000188738","FSIP2","ENST00000415915"
"1984",26031,"ENSG00000070882","OSBPL3","ENST00000415952"
"1985",1984,"ENSG00000132507","EIF5A","ENST00000416016"
"1986",28512,"ENSG00000197885","NKIRAS1","ENST00000416026"
"1987",79947,"ENSG00000117682","DHDDS","ENST00000416052"
"1988",10244,"ENSG00000136933","RABEPK","ENST00000416065"
"1989",126917,"ENSG00000169991","IFFO2","ENST00000416166"
"1990",100506881,"ENSG00000236753","MKLN1-AS","ENST00000416220"
"1991",64225,"ENSG00000119787","ATL2","ENST00000416222"
"1992",56904,"ENSG00000148341","SH3GLB2","ENST00000416230"
"1993",10165,"ENSG00000004864","SLC25A13","ENST00000416240"
"1994",339456,"ENSG00000178821","TMEM52","ENST00000416272"
"1995",7869,"ENSG00000012171","SEMA3B","ENST00000416295"
"1996",79680,"ENSG00000215012","RTL10","ENST00000416337"
"1997",54825,"ENSG00000074276","CDHR2","ENST00000416365"
"1998",5887,"ENSG00000119318","RAD23B","ENST00000416373"
"1999",51542,"ENSG00000143952","VPS54","ENST00000416400"
"2000",56950,"ENSG00000143499","SMYD2","ENST00000416415"
"2001",10795,"ENSG00000090612","ZNF268","ENST00000416488"
"2002",150472,"ENSG00000136682","ZNG1B","ENST00000416503"
"2003",10113,"ENSG00000138073","PREB","ENST00000416802"
"2004",84230,"ENSG00000171488","LRRC8C","ENST00000416805"
"2005",3455,"ENSG00000159110","IFNAR2","ENST00000417007"
"2006",84314,"ENSG00000179029","TMEM107","ENST00000417073"
"2007",6234,"ENSG00000233927","RPS28","ENST00000417088"
"2008",10991,"ENSG00000188338","SLC38A3","ENST00000417121"
"2009",64849,"ENSG00000158296","SLC13A3","ENST00000417157"
"2010",29079,"ENSG00000136146","MED4","ENST00000417167"
"2011",113444,"ENSG00000163866","SMIM12","ENST00000417239"
"2012",100506696,"ENSG00000228288","PCAT6","ENST00000417262"
"2013",22828,"ENSG00000213079","SCAF8","ENST00000417268"
"2014",2564,"ENSG00000102287","GABRE","ENST00000417300"
"2015",1271,"ENSG00000122756","CNTFR","ENST00000417345"
"2016",27352,"ENSG00000100359","SGSM3","ENST00000417424"
"2017",399668,"ENSG00000178947","SMIM10L2A","ENST00000417443"
"2018",10135,"ENSG00000105835","NAMPT","ENST00000417537"
"2019",652,"ENSG00000125378","BMP4","ENST00000417573"
"2020",2752,"ENSG00000135821","GLUL","ENST00000417584"
"2021",5244,"ENSG00000005471","ABCB4","ENST00000417608"
"2022",51377,"ENSG00000116750","UCHL5","ENST00000417752"
"2023",129563,"ENSG00000144535","DIS3L2","ENST00000417808"
"2024",11334,"ENSG00000114383","TUSC2","ENST00000417867"
"2025",23315,"ENSG00000197818","SLC9A8","ENST00000417961"
"2026",8563,"ENSG00000100296","THOC5","ENST00000418021"
"2027",55225,"ENSG00000162437","RAVER2","ENST00000418058"
"2028",10129,"ENSG00000073910","FRY","ENST00000418076"
"2029",51029,"ENSG00000121644","DESI2","ENST00000418162"
"2030",55835,"ENSG00000151849","CENPJ","ENST00000418179"
"2031",103091866,"ENSG00000290867","","ENST00000418192"
"2032",169200,"ENSG00000180694","TMEM64","ENST00000418210"
"2033",9491,"ENSG00000125818","PSMF1","ENST00000418246"
"2034",4248,"ENSG00000128268","MGAT3","ENST00000418314"
"2035",1977,"ENSG00000151247","EIF4E","ENST00000418385"
"2036",54627,"ENSG00000212916","MAP10","ENST00000418460"
"2037",1000,"ENSG00000170558","CDH2","ENST00000418492"
"2038",55876,"ENSG00000073605","GSDMB","ENST00000418519"
"2039",4052,"ENSG00000049323","LTBP1","ENST00000418533"
"2040",4943,"ENSG00000068354","TBC1D25","ENST00000418627"
"2041",6875,"ENSG00000141384","TAF4B","ENST00000418698"
"2042",9125,"ENSG00000144580","CNOT9","ENST00000418808"
"2043",357,"ENSG00000146950","SHROOM2","ENST00000418909"
"2044",2138,"ENSG00000104313","EYA1","ENST00000419131"
"2045",55888,"ENSG00000196345","ZKSCAN7","ENST00000419137"
"2046",84620,"ENSG00000144057","ST6GAL2","ENST00000419159"
"2047",79027,"ENSG00000197343","ZNF655","ENST00000419215"
"2048",5576,"ENSG00000114302","PRKAR2A","ENST00000419216"
"2049",54148,"ENSG00000154719","MRPL39","ENST00000419219"
"2050",4151,"ENSG00000198125","MB","ENST00000419229"
"2051",644591,"ENSG00000236334","PPIAL4G","ENST00000419275"
"2052",57730,"ENSG00000196912","ANKRD36B","ENST00000419390"
"2053",163154,"ENSG00000212123","PRR22","ENST00000419421"
"2054",22976,"ENSG00000157212","PAXIP1","ENST00000419436"
"2055",7102,"ENSG00000156298","TSPAN7","ENST00000419600"
"2056",10392,"ENSG00000106100","NOD1","ENST00000419601"
"2057",50717,"ENSG00000132716","DCAF8","ENST00000419626"
"2058",8131,"ENSG00000103148","NPRL3","ENST00000419636"
"2059",9871,"ENSG00000150961","SEC24D","ENST00000419654"
"2060",101926888,"ENSG00000285230","RALY-AS1","ENST00000419662"
"2061",29886,"ENSG00000106266","SNX8","ENST00000419693"
"2062",138162,"ENSG00000160345","PIERCE1","ENST00000419770"
"2063",79608,"ENSG00000166405","RIC3","ENST00000419822"
"2064",23228,"ENSG00000154822","PLCL2","ENST00000419842"
"2065",10235,"ENSG00000068831","RASGRP2","ENST00000419843"
"2066",85363,"ENSG00000132256","TRIM5","ENST00000419850"
"2067",256364,"ENSG00000149499","EML3","ENST00000419857"
"2068",51268,"ENSG00000179761","PIPOX","ENST00000419875"
"2069",201158,"ENSG00000175106","TVP23C","ENST00000419890"
"2070",5914,"ENSG00000131759","RARA","ENST00000420042"
"2071",114044,"ENSG00000215424","MCM3AP-AS1","ENST00000420074"
"2072",131474,"ENSG00000163528","CHCHD4","ENST00000420103"
"2073",55571,"ENSG00000158435","CNOT11","ENST00000420107"
"2074",79137,"ENSG00000144567","RETREG2","ENST00000420189"
"2075",2185,"ENSG00000120899","PTK2B","ENST00000420218"
"2076",54529,"ENSG00000138381","ASNSD1","ENST00000420250"
"2077",23270,"ENSG00000187189","TSPYL4","ENST00000420283"
"2078",4067,"ENSG00000254087","LYN","ENST00000420292"
"2079",64114,"ENSG00000135926","TMBIM1","ENST00000420341"
"2080",55686,"ENSG00000118242","MREG","ENST00000420348"
"2081",7480,"ENSG00000169884","WNT10B","ENST00000420388"
"2082",56853,"ENSG00000101489","CELF4","ENST00000420428"
"2083",7533,"ENSG00000128245","YWHAH","ENST00000420430"
"2084",55122,"ENSG00000135334","AKIRIN2","ENST00000420494"
"2085",399474,"ENSG00000253304","TMEM200B","ENST00000420504"
"2086",9175,"ENSG00000073803","MAP3K13","ENST00000420577"
"2087",8654,"ENSG00000138735","PDE5A","ENST00000420633"
"2088",91768,"ENSG00000134508","CABLES1","ENST00000420687"
"2089",79639,"ENSG00000126106","TMEM53","ENST00000420706"
"2090",56658,"ENSG00000204599","TRIM39","ENST00000420746"
"2091",7035,"ENSG00000003436","TFPI","ENST00000420747"
"2092",79872,"ENSG00000105879","CBLL1","ENST00000420796"
"2093",4620,"ENSG00000125414","MYH2","ENST00000420805"
"2094",5360,"ENSG00000100979","PLTP","ENST00000420868"
"2095",5654,"ENSG00000166033","HTRA1","ENST00000420892"
"2096",9609,"ENSG00000100228","RAB36","ENST00000420895"
"2097",55778,"ENSG00000022976","ZNF839","ENST00000420933"
"2098",79590,"ENSG00000143314","MRPL24","ENST00000420938"
"2099",1600,"ENSG00000173406","DAB1","ENST00000420954"
"2100",199990,"ENSG00000162585","FAAP20","ENST00000420964"
"2101",10507,"ENSG00000187764","SEMA4D","ENST00000420987"
"2102",80258,"ENSG00000183690","EFHC2","ENST00000420999"
"2103",728769,"ENSG00000245556","SCAMP1-AS1","ENST00000421004"
"2104",100131211,"ENSG00000189362","NEMP2","ENST00000421038"
"2105",10644,"ENSG00000073792","IGF2BP2","ENST00000421047"
"2106",63939,"ENSG00000196227","FAM217B","ENST00000421092"
"2107",342909,"ENSG00000186026","ZNF284","ENST00000421176"
"2108",65977,"ENSG00000116095","PLEKHA3","ENST00000421187"
"2109",114823,"ENSG00000167615","LENG8","ENST00000421200"
"2110",3097,"ENSG00000010818","HIVEP2","ENST00000421237"
"2111",4148,"ENSG00000132031","MATN3","ENST00000421259"
"2112",374987,"ENSG00000235927","NEXN-AS1","ENST00000421331"
"2113",130026,"ENSG00000163596","ICA1L","ENST00000421334"
"2114",100507436,"ENSG00000204520","MICA","ENST00000421350"
"2115",64065,"ENSG00000112378","PERP","ENST00000421351"
"2116",64135,"ENSG00000115267","IFIH1","ENST00000421365"
"2117",2199,"ENSG00000163520","FBLN2","ENST00000421373"
"2118",3930,"ENSG00000143815","LBR","ENST00000421383"
"2119",728643,"ENSG00000213412","HNRNPA1P33","ENST00000421426"
"2120",2258,"ENSG00000129682","FGF13","ENST00000421460"
"2121",132430,"ENSG00000254535","PABPC4L","ENST00000421491"
"2122",203260,"ENSG00000159884","CCDC107","ENST00000421582"
"2123",83742,"ENSG00000155254","MARVELD1","ENST00000421644"
"2124",165904,"ENSG00000168334","XIRP1","ENST00000421646"
"2125",64645,"ENSG00000156875","MFSD14A","ENST00000421661"
"2126",57696,"ENSG00000111364","DDX55","ENST00000421670"
"2127",10180,"ENSG00000004534","RBM6","ENST00000421682"
"2128",79940,"ENSG00000233237","LINC00472","ENST00000421704"
"2129",54882,"ENSG00000131503","ANKHD1","ENST00000421706"
"2130",4929,"ENSG00000153234","NR4A2","ENST00000421709"
"2131",221927,"ENSG00000106009","BRAT1","ENST00000421712"
"2132",219738,"ENSG00000171224","FAM241B","ENST00000421716"
"2133",54830,"ENSG00000198088","NUP62CL","ENST00000421752"
"2134",7434,"ENSG00000106018","VIPR2","ENST00000421760"
"2135",27125,"ENSG00000072364","AFF4","ENST00000421773"
"2136",285521,"ENSG00000163626","COX18","ENST00000421792"
"2137",84968,"ENSG00000235961","PNMA6A","ENST00000421798"
"2138",90874,"ENSG00000143067","ZNF697","ENST00000421812"
"2139",148738,"ENSG00000168509","HJV","ENST00000421822"
"2140",91544,"ENSG00000158062","UBXN11","ENST00000421827"
"2141",90353,"ENSG00000142544","CTU1","ENST00000421832"
"2142",2281,"ENSG00000119782","FKBP1B","ENST00000421839"
"2143",55592,"ENSG00000290571","GOLGA2P5","ENST00000421840"
"2144",11179,"ENSG00000198839","ZNF277","ENST00000421864"
"2145",94081,"ENSG00000164466","SFXN1","ENST00000421887"
"2146",57232,"ENSG00000221994","ZNF630","ENST00000421903"
"2147",23109,"ENSG00000181418","DDN","ENST00000421952"
"2148",2615,"ENSG00000137507","LRRC32","ENST00000421973"
"2149",22982,"ENSG00000151240","DIP2C","ENST00000421992"
"2150",117178,"ENSG00000117155","SSX2IP","ENST00000422026"
"2151",57761,"ENSG00000101255","TRIB3","ENST00000422053"
"2152",5745,"ENSG00000160801","PTH1R","ENST00000422115"
"2153",3241,"ENSG00000115756","HPCAL1","ENST00000422133"
"2154",953,"ENSG00000138185","ENTPD1","ENST00000422161"
"2155",84645,"ENSG00000128346","C22orf23","ENST00000422191"
"2156",56992,"ENSG00000163808","KIF15","ENST00000422209"
"2157",9656,"ENSG00000137337","MDC1","ENST00000422266"
"2158",84820,"ENSG00000214783","POLR2J4","ENST00000422304"
"2159",10905,"ENSG00000198162","MAN1A2","ENST00000422329"
"2160",221322,"ENSG00000146350","TBC1D32","ENST00000422369"
"2161",9873,"ENSG00000137478","FCHSD2","ENST00000422375"
"2162",6505,"ENSG00000106688","SLC1A1","ENST00000422398"
"2163",3554,"ENSG00000115594","IL1R1","ENST00000422532"
"2164",9825,"ENSG00000158480","SPATA2","ENST00000422556"
"2165",84222,"ENSG00000291085","","ENST00000422715"
"2166",643988,"ENSG00000228594","FNDC10","ENST00000422725"
"2167",5529,"ENSG00000154001","PPP2R5E","ENST00000422769"
"2168",57670,"ENSG00000122778","KIAA1549","ENST00000422774"
"2169",5905,"ENSG00000100401","RANGAP1","ENST00000422838"
"2170",10483,"ENSG00000101310","SEC23B","ENST00000422877"
"2171",79683,"ENSG00000175048","ZDHHC14","ENST00000422910"
"2172",647087,"ENSG00000243317","STMP1","ENST00000422968"
"2173",100133091,"ENSG00000290873","LINC03009","ENST00000423084"
"2174",55857,"ENSG00000088970","KIZ","ENST00000423272"
"2175",104310353,"ENSG00000293220","","ENST00000423311"
"2176",79894,"ENSG00000171161","ZNF672","ENST00000423362"
"2177",84861,"ENSG00000099910","KLHL22","ENST00000423364"
"2178",345651,"ENSG00000169067","ACTBL2","ENST00000423391"
"2179",9181,"ENSG00000116584","ARHGEF2","ENST00000423422"
"2180",5270,"ENSG00000135919","SERPINE2","ENST00000423446"
"2181",55603,"ENSG00000112773","TENT5A","ENST00000423467"
"2182",25862,"ENSG00000164663","USP49","ENST00000423567"
"2183",23154,"ENSG00000020129","NCDN","ENST00000423723"
"2184",339983,"ENSG00000185818","NAT8L","ENST00000423729"
"2185",7009,"ENSG00000139644","TMBIM6","ENST00000423828"
"2186",57547,"ENSG00000197566","ZNF624","ENST00000423860"
"2187",3572,"ENSG00000134352","IL6ST","ENST00000423954"
"2188",80020,"ENSG00000100350","FOXRED2","ENST00000423980"
"2189",2976,"ENSG00000115207","GTF3C2","ENST00000423998"
"2190",83986,"ENSG00000167930","FAM234A","ENST00000424016"
"2191",57553,"ENSG00000243156","MICAL3","ENST00000424046"
"2192",9649,"ENSG00000136828","RALGPS1","ENST00000424082"
"2193",80775,"ENSG00000144120","TMEM177","ENST00000424086"
"2194",23369,"ENSG00000055917","PUM2","ENST00000424110"
"2195",4191,"ENSG00000146701","MDH2","ENST00000424167"
"2196",221264,"ENSG00000155085","AK9","ENST00000424296"
"2197",50507,"ENSG00000086991","NOX4","ENST00000424319"
"2198",101410538,"ENSG00000126005","MMP24OS","ENST00000424358"
"2199",392617,"ENSG00000225968","ELFN1","ENST00000424383"
"2200",25948,"ENSG00000170852","KBTBD2","ENST00000424468"
"2201",10139,"ENSG00000101246","ARFRP1","ENST00000424545"
"2202",2908,"ENSG00000113580","NR3C1","ENST00000424646"
"2203",2888,"ENSG00000115290","GRB14","ENST00000424693"
"2204",147804,"ENSG00000293185","TPM3P9","ENST00000424846"
"2205",10652,"ENSG00000106636","YKT6","ENST00000424864"
"2206",55193,"ENSG00000163939","PBRM1","ENST00000424867"
"2207",6517,"ENSG00000181856","SLC2A4","ENST00000424875"
"2208",91833,"ENSG00000140153","WDR20","ENST00000424963"
"2209",57186,"ENSG00000188559","RALGAPA2","ENST00000424981"
"2210",7851,"ENSG00000144063","MALL","ENST00000424988"
"2211",100306951,"ENSG00000236618","PITPNA-AS1","ENST00000425081"
"2212",10628,"ENSG00000265972","TXNIP","ENST00000425134"
"2213",171425,"ENSG00000125246","CLYBL","ENST00000425186"
"2214",5613,"ENSG00000183943","PRKX","ENST00000425240"
"2215",6854,"ENSG00000157152","SYN2","ENST00000425297"
"2216",54749,"ENSG00000086289","EPDR1","ENST00000425345"
"2217",222236,"ENSG00000161048","NAPEPLD","ENST00000425379"
"2218",79993,"ENSG00000164181","ELOVL7","ENST00000425382"
"2219",29803,"ENSG00000214022","REPIN1","ENST00000425389"
"2220",23353,"ENSG00000164828","SUN1","ENST00000425407"
"2221",23092,"ENSG00000145819","ARHGAP26","ENST00000425417"
"2222",20,"ENSG00000107331","ABCA2","ENST00000425423"
"2223",27241,"ENSG00000122507","BBS9","ENST00000425508"
"2224",79176,"ENSG00000107872","FBXL15","ENST00000425536"
"2225",7277,"ENSG00000127824","TUBA4A","ENST00000425551"
"2226",54940,"ENSG00000109180","OCIAD1","ENST00000425583"
"2227",10282,"ENSG00000105829","BET1","ENST00000425626"
"2228",643837,"ENSG00000228794","LINC01128","ENST00000425657"
"2229",222223,"ENSG00000164659","ELAPOR2","ENST00000425689"
"2230",348,"ENSG00000130203","APOE","ENST00000425718"
"2231",116969,"ENSG00000167311","ART5","ENST00000425767"
"2232",130162,"ENSG00000162994","CLHC1","ENST00000425841"
"2233",130617,"ENSG00000158552","ZFAND2B","ENST00000425849"
"2234",84154,"ENSG00000197498","RPF2","ENST00000425871"
"2235",348793,"ENSG00000185798","WDR53","ENST00000425888"
"2236",8503,"ENSG00000117461","PIK3R3","ENST00000425892"
"2237",6583,"ENSG00000197208","SLC22A4","ENST00000425923"
"2238",132321,"ENSG00000151470","C4orf33","ENST00000425929"
"2239",5648,"ENSG00000127241","MASP1","ENST00000425937"
"2240",5863,"ENSG00000237441","RGL2","ENST00000425946"
"2241",23654,"ENSG00000196576","PLXNB2","ENST00000425954"
"2242",55214,"ENSG00000090530","P3H2","ENST00000426003"
"2243",79134,"ENSG00000226479","TMEM185B","ENST00000426077"
"2244",26058,"ENSG00000204120","GIGYF2","ENST00000426102"
"2245",6545,"ENSG00000099960","SLC7A4","ENST00000426145"
"2246",80817,"ENSG00000164118","CEP44","ENST00000426172"
"2247",51094,"ENSG00000159346","ADIPOR1","ENST00000426229"
"2248",84132,"ENSG00000106346","USP42","ENST00000426246"
"2249",11132,"ENSG00000142330","CAPN10","ENST00000426297"
"2250",7994,"ENSG00000083168","KAT6A","ENST00000426524"
"2251",641311,"ENSG00000293173","RPL31P11","ENST00000426558"
"2252",7781,"ENSG00000115194","SLC30A3","ENST00000426569"
"2253",65010,"ENSG00000225697","SLC26A6","ENST00000426599"
"2254",8548,"ENSG00000117475","BLZF1","ENST00000426663"
"2255",5062,"ENSG00000180370","PAK2","ENST00000426668"
"2256",51517,"ENSG00000213672","NCKIPSD","ENST00000426678"
